definition_id,title,year,definition_number,definition,score_convexity,is_convexity,score_asymmetry,is_asymmetry,score_protective_rore,is_protective_rore,score_iterative_learning,is_iterative_learning,score_adaptive_restructuring,is_adaptive_restructuring,score_growth_through_disorder,is_growth_through_disorder,amf_any,non_amf
c39b292e-5bb0-4b62-b89c-843b3c6608df,betting on the future: how to build antifragility in innovative start-up companies,2024,2,an antifragile firm benefits from disorder.,0.2527577728033066,False,0.31435568630695343,False,0.37634754180908203,False,0.29999852180480957,False,0.3056781142950058,False,0.4535304754972458,True,True,False
2d374f8d-35d7-4bac-925a-94a223660f07,building an antifragile supply chain: a capability blueprint for resilience and post-disruption growth,2024,2,an antifragile supply chain is one that derives gains—both financial and non-financial—from disruption.,0.3035125881433487,False,0.3556341677904129,False,0.48867952823638916,False,0.3299217075109482,False,0.34917113184928894,False,0.45575612783432007,True,True,False
f2b4decb-a8da-40a1-9c8f-43556e09b78e,the effect of digital governance to stimulate the antifragile capabilities of public sector organizations,2024,2,antifragile organizations are better prepared to respond to crises and emerge more robust... transforming [risks] into opportunities.,0.20755237340927124,False,0.22938404232263565,False,0.46118566393852234,False,0.28563158214092255,False,0.2842060327529907,False,0.3570631593465805,False,False,True
909523c2-0d70-4faa-a67e-3c31c0e39d28,introducing antifragility analysis algorithm for assessing digitalization strategies of the agricultural economy in the small farming section,2024,2,the ability to deal with uncertainty completely and internally consistently is an essential characteristic of antifragility.,0.35074079036712646,False,0.3125031739473343,False,0.5467477440834045,False,0.4251440614461899,False,0.3359167128801346,False,0.34389977157115936,False,False,True
464c57c5-8f58-4f4d-80b3-28e57a2de33a,evaluation of critical success factors for antifragile supply chains using delphi and fuzzy qfd methods,2024,2,"while antifragility includes the aspect of robustness, which entails recovering from shocks, it goes further by striving to achieve an even higher level of performance subsequent to such shocks.",0.47384390234947205,False,0.41780850291252136,False,0.7272555232048035,True,0.43504443764686584,False,0.43330028653144836,False,0.4546862542629242,True,True,False
b94c0db4-7dff-4dd4-aa2b-ca89e9993824,evaluation of critical success factors for antifragile supply chains using delphi and fuzzy qfd methods,2024,3,"this emerging concept aims to endure extreme events ... fostering learning, adaptation, and the exploitation of opportunities to enhance performance and foster growth.",0.5020858943462372,False,0.3642575293779373,False,0.5140595138072968,False,0.46009843051433563,False,0.5386151671409607,True,0.4595234841108322,True,True,False
13c3cccd-c17e-487f-bbfd-8f26054927c4,stocks and cryptocurrencies: antifragile or robust? a novel antifragility measure of the stock and cryptocurrency markets,2023,0,"a system is antifragile when it benefits from noise or disorder. thus, noise acts as a constructive element that allows the system to perform a function successfully. therefore, one expects to encounter antifragility in a complex dynamical system that is nonlinear, has many degrees of freedom and is out of equilibrium.",0.4055164009332657,False,0.3537845313549042,False,0.5500533431768417,False,0.36317630112171173,False,0.34938205778598785,False,0.3733942359685898,False,False,True
8fd14b86-478d-4039-bd09-ce02845fd59b,"analyzing antifragility among smallholder farmers in bihar, india: an assessment of farmers vulnerability and the strengths of positive deviants",2023,0,"a system is antifragile when it gains from disturbances . the average performance of an antifragile system increases as perturbations trigger selection and removal of underperforming system features, while the strongest features survive.",0.5034182220697403,False,0.3662327527999878,False,0.6122242361307144,False,0.5237868875265121,True,0.42762041091918945,False,0.365797221660614,False,True,False
249e5eb0-65e0-44e7-a4ea-02708721f18e,data-driven digital transformation and the implications for antifragility in the humanitarian supply chain,2023,0,antifragility goes beyond resilience by proposing that systems have the potential to not just survive but also flourish and gain advantages from these very disruptions.,0.36686816811561584,False,0.36142654716968536,False,0.6310007274150848,False,0.4202806055545807,False,0.49947232007980347,False,0.4411775469779968,True,True,False
6aa39ff0-3586-479d-9bab-f540017767de,beyond resilience: towards antifragility?,2023,0,"antifragility is positioned as a progression from robustness and resilience, with a positive end-point. where robustness ends in failure, and resilience restores the status quo (plus/minus some possible lasting impacts on performance), antifragility theoretically would result in permanent positive improvement and enhanced performance.",0.43744751811027527,False,0.3685256987810135,False,0.6852822601795197,True,0.46133846044540405,False,0.47487442195415497,False,0.442728653550148,True,True,False
f710a8e3-d2c2-48ef-9210-54a32db6e095,an operationalization of antifragility in inventory management,2023,0,"antifragility refers to a systems capacity to increase performance when exposed to increasing uncertainty, representing a continuous or bounded function in which gains rise with volatility.",0.5174172967672348,True,0.45903560519218445,False,0.6822877526283264,False,0.4324338734149933,False,0.43210354447364807,False,0.49480733275413513,True,True,False
ff207d69-3be2-4d6d-bb14-9d9cd908da02,thrive during a crisis: the role of digital technologies in fostering antifragility in small and medium-sized enterprises,2023,0,"antifragility, instead, represents the capability of a system to absorb shocks and get better.",0.4954037070274353,False,0.416823074221611,False,0.7305439412593842,True,0.4689865857362747,False,0.5042770653963089,False,0.4308856576681137,True,True,False
21f9aa40-523e-4a1f-8339-fd8bcb266b30,building supply chain resilience and antifragility: strategies and technologies for mitigating disruptions,2023,0,supply chains that are resilient and antifragile—capable of surviving and thriving amid disruptions.,0.2706996947526932,False,0.3087719827890396,False,0.4421403557062149,False,0.3038419336080551,False,0.34050460159778595,False,0.34322595596313477,False,False,True
9c7aadd7-1b14-4ed9-bff5-7a9e251d2d96,"correction to: antifragile, sustainable, and agile supply chain network design by considering resiliency, robustness, risk, and environmental requirements",2023,0,the antifragility concept utilizes disruptions and moves to improvement.,0.431709960103035,False,0.3355138599872589,False,0.6158317625522614,False,0.513194814324379,True,0.5193529576063156,True,0.48612329363822937,True,True,False
aedde037-b445-4d46-98d5-e800705d85f5,health service implementation and antifragile characteristics in rural communities: a dirt research approach,2023,0,"when programs or units are antifragile, they stand to gain from inevitable volatility rather than be harmed by it.",0.40787388384342194,False,0.5346808433532715,True,0.5374220013618469,False,0.49210017919540405,True,0.4424039274454117,False,0.6114689707756042,True,True,False
60c468e6-73d9-4595-ace0-d89e84d0c1a7,"antifragile, sustainable, and agile supply chain network design by considering resiliency, robustness, risk, and environmental requirements",2023,1,"antifragility is a new concept that designers of scnd increase the capability of facilities to cope with types of disruptions like stressors, fluctuations, volatility, and shocks. 2. the resilient policy is flexible against shocks and back to normal mode, but the antifragility concept utilizes disruptions and moves to improvement.",0.392449751496315,False,0.35650205612182617,False,0.6193308234214783,False,0.39479172229766846,False,0.4129008948802948,False,0.4315940737724304,True,True,False
6455a701-fa4f-4f14-9c4e-fcc4bb7fe11e,enhancing antifragile performance of manufacturing systems through predictive maintenance,2022,0,"antifragility is the feature of a system that increases in resilience or robustness as a result of the harmful effects of stressful actions: malfunctions, shocks, errors, noise, mistakes, disturbances, attacks, faults, or failures. in other words, some systems (natural or artificial) can improve their performance and become better when subjected to various forms of stress.",0.48522719740867615,False,0.3635532557964325,False,0.7136300802230835,True,0.443454384803772,False,0.5159944593906403,True,0.38178353011608124,True,True,False
31ba1971-4215-4530-ab2c-351d98ffb2ee,"resilience, robustness, and antifragility: towards an appreciation of distinct organizational responses to adversity",2022,0,"organizations can experience three distinct outcomes after facing adversity: (1) performance degradation followed by recovery (i.e., resilience), (2) insensitivity to uncertainty (i.e., robustness), and (3) upside gain (i.e., antifragility).",0.4603880047798157,False,0.47175702452659607,False,0.5341764986515045,False,0.45386677980422974,False,0.4713313728570938,False,0.5372869670391083,True,True,False
e17605a7-c483-4f4c-a1f9-86d4833ee9e9,investigating the interaction of factors for implementing additive manufacturing to build an antifragile supply chain: tism-micmac approach,2022,0,"while a resilient supply chain aims at absorbing shocks, an antifragile supply chain sees these shocks as an opportunity to get stronger and better. an antifragile supply chain does not only respond to disruption but also thrives in it .",0.3212696313858032,False,0.35526321828365326,False,0.5907555222511292,False,0.35269075632095337,False,0.3958110064268112,False,0.37440790235996246,True,True,False
1428b9e7-aecc-4070-9052-cd915111d786,designing antifragile social-technical information systems in an era of big data,2021,0,"antifragility refers to the design of information systems that leverage uncertainty for gains, shifting design philosophy from preserving function to expanding functionality and performance across a range of uncertain conditions.",0.3783104717731476,False,0.3142828494310379,False,0.6025045216083527,False,0.4040209650993347,False,0.42707258462905884,False,0.40013718605041504,True,True,False
715ee7f1-60db-410a-8a79-0fe297c19a12,antifragile philosophy in r&d projects: applying q methodology and the possibility of open innovation,2021,0,"the concept of antifragile was created by nicholas nasim taleb in 2012. it is a neologism that taleb uses to define the opposite to fragile... the opposite is what not only does not deteriorate, break down and/or collapse but also improves.",0.2575201243162155,False,0.2625466287136078,False,0.5322171151638031,False,0.253802552819252,False,0.27986210584640503,False,0.25846052169799805,False,False,True
2fd81a93-e5fb-40fb-b3ed-9c12e05ea9a4,empowering organisations to gain from uncertainty: a conceptualisation of antifragility through leveraging organisational routines in uncertain environments,2021,0,the concept of gaining from uncertainty referred to as antifragility.,0.4253476858139038,False,0.40152707695961,False,0.4935911297798157,False,0.4591618776321411,False,0.34898972511291504,False,0.4646514803171158,True,True,False
d0bbe397-7338-4c08-b90b-c3b549ab5795,gaining from disorder: making the case for antifragility in purchasing and supply chain management,2021,0,"unlike robust or resilient supply chains, the antifragile supply chain loves disorder and thrives in the world of randomness. in other words, robust and resilient supply chains are placed on a continuum from the fragile to antifragile supply chain.",0.2839982509613037,False,0.3124418258666992,False,0.49580782651901245,False,0.3439198434352875,False,0.33598320186138153,False,0.33191654086112976,False,False,True
ed705d86-e2d8-4eef-8572-880ca8be6272,supraresilience of bio-socio-technical infrastructures,2020,0,antifragility ... did not exist as a notion before nicholas taleb introduced it in 2012 as an antonym to fragility and demonstrates itself as the ability of a system to become stronger (up to an unknown point) after experiencing a stressor.,0.3463858515024185,False,0.31224438548088074,False,0.6019295454025269,False,0.30550049245357513,False,0.36489996314048767,False,0.26685240864753723,False,False,True
cda02efe-b78d-4e9a-869b-56541c07f43a,antifragility predicts the robustness and evolvability of biological networks through multi-class classification with a convolutional neural network,2020,0,antifragility can be defined as the ability of a system to improve its functionality in the presence of external perturbations.,0.4926932454109192,False,0.3634682595729828,False,0.669689953327179,False,0.4333808571100235,False,0.4448157548904419,False,0.3959547281265259,True,True,False
08d5dfe4-7ae8-40df-9438-6c46574e66eb,a managerial operationalization of antifragility and its consequences in supply chains,2020,0,"antifragility refers to systems that gain from volatility and disorder and show an improvement in performance when subjected to large and seemingly implausible changes in parameters. antifragility encompasses robustness as it means the ability to recover after a shock, however, with the addition to achieve an even higher performance level afterwards.",0.52016481757164,True,0.44434234499931335,False,0.7041822969913483,True,0.4264520853757858,False,0.4518579989671707,False,0.46099966764450073,True,True,False
b9d69db2-1c75-452c-9b7b-269736172921,on the meaning and operationalization of antifragility: comment on the paper by groî2ler,2020,0,antifragility refers to systems which gain from volatility and disorder and show an improvement in performance when subjected to large and seemingly implausible changes in parameters.,0.532795250415802,True,0.4576099216938019,False,0.6602239608764648,False,0.4610666334629059,False,0.46765390038490295,False,0.496750146150589,True,True,False
cdf15aa7-b357-4c10-9a81-69ef12584add,designing decentralized knowledge management systems to effectuate individual and collective generative capacities,2020,0,the term antifragility defines the property or capacity of systems (beyond robustness and resilience) to potentially benefit or even thrive when exposed to these change or disorder effects.,0.4187415838241577,False,0.34400220215320587,False,0.6998175978660583,True,0.3491563946008682,False,0.436943918466568,False,0.40824124217033386,True,True,False
fd02c8ea-b13a-4ef0-bc29-a8e7d9fdbfe2,a philosophy of security architecture design,2020,0,"there may exist vulnerabilities and there may be exposure, but steps will be taken to mitigate weaknesses. upon experiencing adversities, a host of measures will be taken to strengthen the system. one will learn from the incident, and improve on the system in as many ways as are practical.",0.2528197467327118,False,0.25614723563194275,False,0.3990839868783951,False,0.3656270056962967,False,0.3870391696691513,False,0.2949638068675995,False,False,True
3b4398f6-7897-4a11-b7a3-fb6ef159d7d6,approaches for resilience and antifragility in collaborative business ecosystems,2020,1,antifragility – when systems absorb shocks and get better afterward. ,0.5776393413543701,True,0.5130720734596252,False,0.6773071587085724,False,0.4902545213699341,True,0.5099925547838211,True,0.44230882823467255,True,True,False
d50248f7-e1f5-430a-aa77-8b3429981233,black-swan type catastrophes and antifragility/supra-resilience of urban socio-technical infrastructures,2020,1,antifragility ... demonstrates itself as the ability of a system to become stronger (up to an unknown point) after experiencing a stressor.,0.5059551298618317,False,0.3846431374549866,False,0.6583523452281952,False,0.43527841567993164,False,0.5055689811706543,True,0.35008010268211365,False,True,False
b640ec13-2f81-442c-90ff-db8c18d9da9b,black-swan type catastrophes and antifragility/supra-resilience of urban socio-technical infrastructures,2020,2,antifragility is principally more than resilience or robustness.,0.3903290033340454,False,0.35139991343021393,False,0.6307419538497925,False,0.37720783054828644,False,0.38903144001960754,False,0.35582804679870605,False,False,True
872629dc-18ff-4571-b62f-89af9d28daaa,approaches for resilience and antifragility in collaborative business ecosystems,2020,2,taleb called it antifragile and introduced the concept of antifragility as a property beyond robustness and resilience. ,0.41869305074214935,False,0.3096930682659149,False,0.6010109037160873,False,0.3395984619855881,False,0.35612085461616516,False,0.34041570127010345,False,False,True
5a88f18d-2daf-4257-87fc-e3f41bed8970,approaches for resilience and antifragility in collaborative business ecosystems,2020,3,"according to , the idea behind antifragility is to survive (even thrive) in the age of complexity and volatility when dealing with unknown randomness and disruptions. ",0.3227069526910782,False,0.3477455824613571,False,0.6246399581432343,False,0.3900115638971329,False,0.38128750026226044,False,0.40514132380485535,True,True,False
5054d98a-41d0-46d3-acf3-bb4c8a5e9044,approaches for resilience and antifragility in collaborative business ecosystems,2020,4,"antifragility and fragility are degrees on a spectrum, and we can almost always detect antifragility (and fragility) using a simple test of asymmetry: anything that has more upside than downside (convex) from random events (or certain shocks) is antifragile. anything that acts reversely is fragile. ",0.3124866485595703,False,0.3778322786092758,False,0.5016721040010452,False,0.24629423767328262,False,0.2009711116552353,False,0.29806187748908997,False,False,True
087a7ec6-058a-4c49-b498-c56adb9d36e9,approaches for resilience and antifragility in collaborative business ecosystems,2020,5,"while a robust or resilient system resists failure and remains the same or recovers from failure, an antifragile system benefits from shocks, getting better. ",0.4712256044149399,False,0.4127595126628876,False,0.7690885365009308,True,0.4852149486541748,True,0.5115689635276794,True,0.4424036294221878,True,True,False
990c3b73-5206-41a0-a36e-14aa34cce447,"fragile, robust and antifragile services",2018,0,"antifragility is a property of systems that increase in capability as a result of stressors, shocks, volatility, noise, mistakes, faults, attacks, or failures. according to n.n. : antifragility is beyond resilience or robustness. the resilient resists shocks and stays the same; the antifragile gets better.",0.46849222481250763,False,0.3977683484554291,False,0.7245099246501923,True,0.4381662458181381,False,0.46684810519218445,False,0.4119280278682709,True,True,False
2f3e0d1c-f437-415b-940f-51f201363b7c,emergence of antifragility by optimum post-disruption restoration planning of infrastructure networks,2017,0,"a system is antifragile if its performance improves as the result of exposure to stressors, shocks, or disruptions.",0.5476679801940918,True,0.3977317065000534,False,0.7327533066272736,True,0.4974717050790787,True,0.5743547081947327,True,0.4314921200275421,True,True,False
4f563db4-07fe-459c-a700-b88964d01628,"a right-brained approach to critical infrastructure protection theory in support of strategy and education: deterrence, networks, resilience, and antifragility",2017,0,"antifragility essentially describes systems that actually benefit from disorder, rather than suffer.",0.39933377504348755,False,0.33686916530132294,False,0.574746623635292,False,0.42892566323280334,False,0.4653022885322571,False,0.4469899833202362,True,True,False
a3d44d3e-6f3d-4fdf-bc7e-dc2c29bdedba,storytelling as a strategy in managing complex systems: using antifragility for handling an uncertain future in reliability,2017,0,antifragility refers to when [a system] benefits from this variability. ,0.5132932662963867,True,0.3992645740509033,False,0.6519267559051514,False,0.4253603219985962,False,0.4797377288341522,False,0.4908450245857239,True,True,False
96072c04-686c-4377-b465-9e191f0038dc,corporate real estate black swan strategies: beyond probability and resilience,2016,1,"antifragility... regenerates itself continuously by using, rather than suffering from, random events, unpredictable shocks, and volatility.",0.45275162160396576,False,0.463269978761673,False,0.6322933435440063,False,0.4620051681995392,False,0.4436343163251877,False,0.5185911357402802,True,True,False
222bb263-c9a2-493c-8fa6-1b1176753b3b,corporate real estate black swan strategies: beyond probability and resilience,2016,2,the resilient resists black swans and remains the same but the antifragile knowledge gets better and better.,0.31159618496894836,False,0.3492448627948761,False,0.5351205915212631,False,0.5176409184932709,True,0.4458407014608383,False,0.35719962418079376,False,True,False
08fc4ef8-798e-49d3-a756-9adf9da871f9,corporate real estate black swan strategies: beyond probability and resilience,2016,3,"antifragility is defined as a convex response to a source of harm and so can lead to a positive response to an increase in volatility, as opposed to fragility which suffers from the variability of its environment beyond a certain pre-set threshold.",0.485978826880455,False,0.5392335057258606,True,0.6077862679958344,False,0.35174861550331116,False,0.32679110765457153,False,0.4677172899246216,True,True,False
e26ecf43-af0a-4550-9c70-db076f8ed532,building antifragility in service organisations: going beyond resilience,2014,1,the implications of antifragility go beyond resilience or robustness. a resilient system resists stress and remains the same; while an antifragile system improves. ,0.45080333948135376,False,0.3936243802309036,False,0.7327311038970947,True,0.4526025950908661,False,0.5056880116462708,True,0.3565073162317276,False,True,False
4593378d-486b-4bd4-9243-d9948b37b4a4,building antifragility in service organisations: going beyond resilience,2014,2,"to maintain organisational growth in a turbulent environment, organisations must build highly effective learning systems to innovate and develop from threats and stressors. this has been termed by  as antifragility. the capacity to learn from stressors in order to flourish.",0.38940757513046265,False,0.3323049992322922,False,0.5625447928905487,False,0.5404340624809265,True,0.5407688915729523,True,0.42891135811805725,True,True,False
